"id","numberofAA"
"sp|A0A023PXN9|YI171_YEAST",150
"sp|A0A023PZE9|YI029_YEAST",123
"sp|P48238|YG3O_YEAST",217
"sp|Q3E744|YG161_YEAST",92
"sp|P47009|YJO4_YEAST",104
"sp|P53329|YG5Q_YEAST",174
"sp|P47094|YJZ3_YEAST",133
"sp|Q8TGR0|YL37A_YEAST",75
"sp|P36155|YK55_YEAST",307
"sp|P40524|YIF4_YEAST",105
"sp|P53876|YNS4_YEAST",108
"sp|Q8TGQ8|YO85A_YEAST",70
"sp|P40163|YNU3_YEAST",203
"sp|P43537|YFG7_YEAST",175
"sp|Q08903|YO379_YEAST",112
"sp|P36073|YKL5_YEAST",130
"sp|P36099|YKD0_YEAST",201
"sp|Q08187|YO029_YEAST",201
"sp|Q08743|YO292_YEAST",309
"sp|Q86ZR7|YKD3A_YEAST",236
"sp|P0CX74|YJ11A_YEAST",440
"sp|P0C5P0|YJ197_YEAST",93
"sp|Q12079|YP027_YEAST",277
"sp|P0C5R5|YP016_YEAST",86
"sp|P39971|YEI6_YEAST",216
"sp|O13582|YP076_YEAST",124
"sp|P0C5Q7|YN001_YEAST",72
"sp|P47181|YJ9S_YEAST",346
"sp|P47188|YJ9Z_YEAST",116
"sp|A0A023PXF2|YH071_YEAST",106
"sp|P47080|YJA7_YEAST",104
"sp|Q6B0R7|YM9D_YEAST",102
"sp|P0C5N5|YH180_YEAST",34
"sp|P43578|YFB5_YEAST",164
"sp|P25368|RRP7_YEAST",297
"sp|P14127|RS17B_YEAST",136
"sp|P43609|RSC8_YEAST",557
"sp|P48164|RS7B_YEAST",190
"sp|Q12234|RUD3_YEAST",484
"sp|P53969|SAM50_YEAST",484
"sp|Q03919|RUB1_YEAST",77
"sp|P32602|SEC17_YEAST",292
"sp|Q04195|SIZ1_YEAST",904
"sp|P32568|SNQ2_YEAST",1501
"sp|Q03868|SPO71_YEAST",1245
"sp|Q00947|STP1_YEAST",519
"sp|Q05471|SWR1_YEAST",1514
"sp|P23202|URE2_YEAST",354
"sp|P22515|UBA1_YEAST",1024
"sp|Q04305|UTP15_YEAST",513
"sp|P32912|VAM7_YEAST",316
"sp|P04840|VDAC1_YEAST",283
"sp|P23968|VATO_YEAST",213
"sp|P34761|WHI3_YEAST",661
"sp|Q08831|VTS1_YEAST",523
"sp|P22219|VPS15_YEAST",1454
"sp|P20795|VPS33_YEAST",691
"sp|Q08924|WDR6_YEAST",1013
"sp|P47111|VPS55_YEAST",140
"sp|P25631|YCU1_YEAST",222
"sp|O13518|YPL14_YEAST",139
"sp|P46655|SYEC_YEAST",708
"sp|P02557|TBB_YEAST",457
"sp|Q9URQ3|TAD3_YEAST",322
"sp|P09734|TBA3_YEAST",445
"sp|Q06836|SYT1_YEAST",1226
"sp|P40040|THO1_YEAST",218
"sp|P32367|TFC1_YEAST",649
"sp|P40032|TPA1_YEAST",644
"sp|P53257|TPC1_YEAST",314
"sp|P35180|TOM20_YEAST",183
"sp|P48836|VATG_YEAST",114
"sp|Q04602|VBA4_YEAST",768
"sp|P25347|YCP2_YEAST",104
"sp|A0A023PXB0|YA019_YEAST",110
"sp|P0CI66|YAN2_YEAST",198
"sp|P38223|YBO2_YEAST",100
"sp|Q12260|YB21A_YEAST",438
"sp|P38306|YB47_YEAST",217
"sp|A0A023PXH5|YB26B_YEAST",47
"sp|Q3E778|YB96B_YEAST",34
"sp|P0CY05|YL159_YEAST",43
"sp|Q99296|YL149_YEAST",730
"sp|P53234|YG21_YEAST",283
"sp|P0C2I6|YL13B_YEAST",1755
"sp|Q8TGN7|YG270_YEAST",72
"sp|P53225|YG1R_YEAST",103
"sp|O13542|YL282_YEAST",113
"sp|P38806|YNG2_YEAST",282
"sp|P53263|YG2U_YEAST",149
"sp|P43539|YFG5_YEAST",102
"sp|P0C5P4|YK162_YEAST",50
"sp|Q3E7A7|YK018_YEAST",99
"sp|P40521|YIF8_YEAST",94
"sp|Q8TGJ7|YL66B_YEAST",56
"sp|Q04471|YM04_YEAST",368
"sp|Q08222|YO050_YEAST",106
"sp|Q08439|YO055_YEAST",144
"sp|P0CL39|YL67C_YEAST",160
"sp|P39973|YEI4_YEAST",112
"sp|Q04521|YMI4_YEAST",102
"sp|A0A023PZM3|YP050_YEAST",137
"sp|Q3E828|YJ127_YEAST",52
"sp|Q04674|YMU7_YEAST",123
"sp|P53831|YN25_YEAST",123
"sp|Q08976|YP261_YEAST",102
"sp|P53826|YN59_YEAST",146
"sp|P38087|YMC2_YEAST",329
"sp|Q8TGS5|YM272_YEAST",35
"sp|P32939|YPT7_YEAST",208
"sp|Q05515|SVF1_YEAST",481
"sp|P40310|TOK1_YEAST",691
"sp|P25372|TRX3_YEAST",127
"sp|P0CF17|U5072_YEAST",737
"sp|Q04511|UFO1_YEAST",668
"sp|P38627|URA8_YEAST",578
"sp|Q03327|UGO1_YEAST",502
"sp|Q12151|UPC2_YEAST",913
"sp|Q08926|UIP4_YEAST",304
"sp|P25386|USO1_YEAST",1790
"sp|P25639|YCV1_YEAST",631
"sp|P25350|YCP6_YEAST",157
"sp|P25351|YCR3_YEAST",611
"sp|P0CX88|YAN0_YEAST",111
"sp|P25352|YCR5_YEAST",136
"sp|Q04597|YDR14_YEAST",100
"sp|P0CX66|YE12A_YEAST",440
"sp|P0CL37|YD545_YEAST",159
"sp|P0CX57|YA11A_YEAST",440
"sp|Q8TGR3|YE158_YEAST",71
"sp|P46683|YAR1_YEAST",200
"sp|Q8TGU8|YB071_YEAST",32
"sp|P38311|YB59_YEAST",105
"sp|P38315|YBP1_YEAST",674
"sp|Q3E7Y4|YB112_YEAST",105
"sp|P38235|YBQ3_YEAST",358
"sp|Q3E820|YB96A_YEAST",49
"sp|P38083|YBR3_YEAST",404
"sp|I2HB52|YB56A_YEAST",66
"sp|Q96VG6|YC097_YEAST",88
"sp|P25577|YCE9_YEAST",312
"sp|Q3E816|YG121_YEAST",71
"sp|P0CX72|YL12A_YEAST",440
"sp|A0A023PXG7|YL230_YEAST",101
"sp|O13550|YL269_YEAST",116
"sp|P53947|YNF8_YEAST",316
"sp|Q2V2P5|YI102_YEAST",75
"sp|Q05867|YL283_YEAST",314
"sp|A0A023PXP7|YM034_YEAST",132
"sp|Q08909|YO385_YEAST",290
"sp|Q7LHG5|YI31B_YEAST",1498
"sp|O13576|YL434_YEAST",127
"sp|Q08872|YO366_YEAST",117
"sp|Q8TGL4|YO61B_YEAST",86
"sp|Q12496|YO098_YEAST",1037
"sp|Q08205|YO037_YEAST",117
"sp|Q3E7Y8|YO155_YEAST",44
"sp|Q08540|YO169_YEAST",154
"sp|A5Z2X5|YP010_YEAST",72
"sp|P47099|YJ12A_YEAST",440
"sp|Q06116|YP117_YEAST",2489
"sp|Q3E7Z2|YN042_YEAST",85
"sp|P47115|YJ26_YEAST",236
"sp|O13586|YP092_YEAST",101
"sp|P40082|YEW5_YEAST",130
"sp|Q8TGT3|YJ77B_YEAST",32
"sp|P53139|YGK8_YEAST",140
"sp|P38887|YH02_YEAST",602
"sp|Q12219|YORA4_YEAST",294
"sp|P53821|YN77_YEAST",84
"sp|P40503|YII6_YEAST",102
"sp|P40461|YIO1_YEAST",129
"sp|P40497|YIJ2_YEAST",633
"sp|P0C074|YSF3_YEAST",85
"sp|P10663|RT02_YEAST",115
"sp|P40856|SA185_YEAST",1058
"sp|Q08985|SAM4_YEAST",325
"sp|P21825|SEC62_YEAST",274
"sp|Q03529|SCS7_YEAST",384
"sp|P53189|SCW11_YEAST",542
"sp|Q04002|SCC2_YEAST",1493
"sp|Q04438|SPG4_YEAST",115
"sp|P38282|SP381_YEAST",291
"sp|P22579|SIN3_YEAST",1536
"sp|P34111|TFC3_YEAST",1160
"sp|Q02648|TRM44_YEAST",567
"sp|P38342|TSC10_YEAST",320
"sp|P53241|VHT1_YEAST",593
"sp|P38735|VMR1_YEAST",1592
"sp|Q03631|WAR1_YEAST",944
"sp|P53832|WSC2_YEAST",503
"sp|P30822|XPO1_YEAST",1084
"sp|P47142|VPS25_YEAST",202
"sp|P38959|VPS41_YEAST",992
"sp|Q03430|RSM28_YEAST",361
"sp|Q12078|SMF3_YEAST",473
"sp|P38956|SNF11_YEAST",169
"sp|P25357|SNT1_YEAST",1226
"sp|P23615|SPT6_YEAST",1451
"sp|Q08646|SSP2_YEAST",371
"sp|P32591|SWI3_YEAST",825
"sp|P53873|SWT21_YEAST",357
"sp|P22217|TRX1_YEAST",103
"sp|Q12281|YD032_YEAST",103
"sp|P25602|YCH6_YEAST",247
"sp|Q12027|YD176_YEAST",708
"sp|P25614|YCQ3_YEAST",215
"sp|P0C5M1|YD371_YEAST",34
"sp|P0CX70|YD15A_YEAST",440
"sp|O13527|YA11B_YEAST",1196
"sp|Q12111|YD029_YEAST",104
"sp|Q03482|YD210_YEAST",75
"sp|P0C5M3|YD83A_YEAST",85
"sp|P25384|YC21B_YEAST",1770
"sp|Q96VH1|YC018_YEAST",84
"sp|P34220|YBF5_YEAST",418
"sp|P38183|YBH7_YEAST",143
"sp|P54072|YL152_YEAST",576
"sp|P38867|YHX7_YEAST",453
"sp|P38868|YHY0_YEAST",163
"sp|P38809|YHP7_YEAST",366
"sp|Q8TGU0|YG007_YEAST",28
"sp|P0C5N1|YG014_YEAST",53
"sp|P0C2I7|YL14B_YEAST",1755
"sp|P36058|YKP3_YEAST",169
"sp|Q2V2P4|YI156_YEAST",73
"sp|Q06493|YLH47_YEAST",454
"sp|P53270|YG32_YEAST",476
"sp|P53845|YIF1_YEAST",314
"sp|P53321|YG5G_YEAST",146
"sp|P40519|YIG0_YEAST",144
"sp|P0CE97|YL59W_YEAST",114
"sp|P33324|YKJ1_YEAST",310
"sp|Q8TGM8|YL019_YEAST",30
"sp|P36030|YKW5_YEAST",115
"sp|P40544|YKE4_YEAST",346
"sp|P0CE99|YL57D_YEAST",70
"sp|Q08900|YOR76_YEAST",122
"sp|Q12249|YO218_YEAST",139
"sp|Q02981|YP109_YEAST",657
"sp|Q08954|YP199_YEAST",240
"sp|Q3E7Z1|YN146_YEAST",64
"sp|P53092|YGU9_YEAST",156
"sp|P0C5S1|YP60A_YEAST",26
"sp|O13537|YH145_YEAST",118
"sp|Q03231|YM46_YEAST",154
"sp|O13534|YH1A_YEAST",161
"sp|P53156|YGI1_YEAST",320
"sp|P53039|YIP1_YEAST",248
"sp|Q8TGM0|YM72A_YEAST",37
"sp|O13559|YRF14_YEAST",1382
"sp|P38079|YRO2_YEAST",344
"sp|P11075|SEC7_YEAST",2009
"sp|P36068|SHE2_YEAST",246
"sp|P11655|SEC12_YEAST",471
"sp|P18759|SEC18_YEAST",758
"sp|P40363|SFGH_YEAST",299
"sp|Q07549|SNA4_YEAST",140
"sp|P39929|SNF7_YEAST",240
"sp|P52871|SC6B2_YEAST",88
"sp|P38114|TBS1_YEAST",1094
"sp|P53065|TAD1_YEAST",400
"sp|P36421|SYYC_YEAST",394
"sp|Q12328|TIM22_YEAST",207
"sp|P23644|TOM40_YEAST",387
"sp|Q04120|TSA2_YEAST",196
"sp|P38254|TTL_YEAST",753
"sp|P38237|UBP14_YEAST",781
"sp|P32630|UTR5_YEAST",166
"sp|Q12208|USB1_YEAST",290
"sp|P32610|VATD_YEAST",256
"sp|Q06685|VIP1_YEAST",1146
"sp|P38739|WSC4_YEAST",605
"sp|Q12215|WSC3_YEAST",556
"sp|Q07993|XYL2_YEAST",356
"sp|P04050|RPB1_YEAST",1733
"sp|P36160|RPF2_YEAST",344
"sp|P32385|RNP1_YEAST",249
"sp|P53117|RRT6_YEAST",311
"sp|P13433|RPOM_YEAST",1351
"sp|P0CX34|RS30B_YEAST",63
"sp|P36056|RT22_YEAST",628
"sp|P39743|RV167_YEAST",482
"sp|P32909|SMY2_YEAST",740
"sp|Q06160|SPH1_YEAST",661
"sp|P46676|SUM1_YEAST",1062
"sp|P50104|STB4_YEAST",949
"sp|P38198|STU1_YEAST",1513
"sp|P37296|STV1_YEAST",890
"sp|P36164|TVP38_YEAST",337
"sp|P33296|UBC6_YEAST",250
"sp|P31412|VATC_YEAST",392
"sp|Q04311|VMS1_YEAST",632
"sp|P42839|VNX1_YEAST",908
"sp|P53262|VOA1_YEAST",265
"sp|P22203|VATE_YEAST",233
"sp|Q03944|VPS64_YEAST",604
"sp|O13584|VPS69_YEAST",106
"sp|P38759|VPS29_YEAST",282
"sp|Q12135|YD172_YEAST",159
"sp|Q12235|YCT1_YEAST",531
"sp|P25606|YCZ0_YEAST",316
"sp|P38190|YBF3_YEAST",124
"sp|P39710|YAG6_YEAST",102
"sp|P38188|YBG5_YEAST",114
"sp|P53956|YNE6_YEAST",172
"sp|P43625|YFM7_YEAST",151
"sp|Q06137|YL345_YEAST",509
"sp|Q05854|YL278_YEAST",1341
"sp|Q12293|YO22A_YEAST",438
"sp|P39542|YJT3_YEAST",402
"sp|P0CX96|YG296_YEAST",160
"sp|P53282|YG3E_YEAST",124
"sp|P40152|YNV7_YEAST",326
"sp|Q08110|YO014_YEAST",124
"sp|P36025|YO062_YEAST",268
"sp|P36079|YKI3_YEAST",204
"sp|Q08240|YO099_YEAST",163
"sp|Q07811|YL020_YEAST",101
"sp|P40168|YNT5_YEAST",261
"sp|P0CF34|YL016_YEAST",1048
"sp|P53071|YGY5_YEAST",178
"sp|P53049|YOR1_YEAST",1477
"sp|P38690|YHJ3_YEAST",423
"sp|P0CX98|YP20A_YEAST",160
"sp|P0C2I9|YP12B_YEAST",1755
"sp|Q12112|YN11B_YEAST",1755
"sp|P40102|YE17_YEAST",141
"sp|P53754|YN97_YEAST",272
"sp|P47139|YJ68_YEAST",656
"sp|P47152|YJ85_YEAST",169
"sp|A0A023PZL2|YM119_YEAST",124
"sp|Q6B0X2|YM158_YEAST",106
"sp|P40001|YEA8_YEAST",126
"sp|A0A023PZH9|YH034_YEAST",153
"sp|Q04814|YM86_YEAST",134
"sp|Q03649|YM60_YEAST",449
"sp|Q8TGT4|YH213_YEAST",77
"sp|P43566|YFD2_YEAST",106
"sp|P43580|YFB2_YEAST",148
"sp|P38555|YPT31_YEAST",223
"sp|P53047|RTA1_YEAST",317
"sp|P17558|RTPT_YEAST",318
"sp|P32914|SPT4_YEAST",102
"sp|P39007|STT3_YEAST",718
"sp|Q06817|SYG2_YEAST",618
"sp|P13188|SYQ_YEAST",809
"sp|P25623|SYP1_YEAST",870
"sp|P38854|TDA11_YEAST",504
"sp|Q06417|TDA5_YEAST",326
"sp|Q05027|TAF9_YEAST",157
"sp|P35202|THI80_YEAST",319
"sp|Q3E764|TMA7_YEAST",64
"sp|P38141|THI2_YEAST",450
"sp|Q08224|THI20_YEAST",551
"sp|P46678|TFC5_YEAST",594
"sp|Q12043|TGL5_YEAST",749
"sp|P46959|TRM61_YEAST",383
"sp|Q12272|TPT1_YEAST",230
"sp|Q03784|TRS23_YEAST",219
"sp|P38187|UBP13_YEAST",747
"sp|P52491|UBC12_YEAST",188
"sp|P21373|UTR1_YEAST",530
"sp|Q12241|VAM3_YEAST",283
"sp|Q12339|UTP23_YEAST",254
"sp|Q12206|WTM2_YEAST",467
"sp|O13549|VPS63_YEAST",108
"sp|P21576|VPS1_YEAST",704
"sp|P52917|VPS4_YEAST",437
"sp|Q12407|YD199_YEAST",687
"sp|P38966|YD089_YEAST",869
"sp|Q12195|YD015_YEAST",79
"sp|A0A023PZA9|YD230_YEAST",115
"sp|Q03983|YD179_YEAST",463
"sp|P87263|YE066_YEAST",166
"sp|P0C269|YB00C_YEAST",39
"sp|P32386|YBT1_YEAST",1661
"sp|P38243|YBS1_YEAST",211
"sp|P37263|YC16_YEAST",153
"sp|P25571|YCE1_YEAST",164
"sp|P25572|YCE2_YEAST",119
"sp|Q04013|YHM2_YEAST",314
"sp|P40009|YND1_YEAST",630
"sp|P0C5P6|YL163_YEAST",37
"sp|Q12327|YL124_YEAST",114
"sp|P43624|YFM6_YEAST",122
"sp|Q3E732|YL264_YEAST",38
"sp|Q06247|YL173_YEAST",608
"sp|P53212|YG1D_YEAST",290
"sp|P53205|YG16_YEAST",108
"sp|P53190|YGC4_YEAST",111
"sp|P53929|YNK8_YEAST",270
"sp|Q08157|YOL19_YEAST",551
"sp|P43552|YFF1_YEAST",160
"sp|P53906|YNO6_YEAST",100
"sp|P36158|YK58_YEAST",585
"sp|O13545|YL374_YEAST",129
"sp|P36109|YKZ2_YEAST",125
"sp|Q8TGL1|YO335_YEAST",26
"sp|P0C5P2|YK100_YEAST",29
"sp|P0CL38|YL66C_YEAST",160
"sp|Q99345|YO085_YEAST",113
"sp|Q07978|YL031_YEAST",186
"sp|Q12155|YL050_YEAST",161
"sp|Q3E7Y9|YO097_YEAST",61
"sp|P53144|YGK1_YEAST",215
"sp|Q03102|YMN1_YEAST",365
"sp|P38726|YHE5_YEAST",115
"sp|P47121|YJ41_YEAST",122
"sp|Q06616|YP174_YEAST",221
"sp|P53155|YGI2_YEAST",381
"sp|P47100|YJ12B_YEAST",1755
"sp|P53098|YGT8_YEAST",57
"sp|P53069|YGY9_YEAST",104
"sp|P38786|RPP1_YEAST",293
"sp|Q12100|RTK1_YEAST",620
"sp|P47052|SDHX_YEAST",634
"sp|P32432|SFP1_YEAST",683
"sp|P40092|SPI1_YEAST",148
"sp|P18480|SNF5_YEAST",905
"sp|Q03085|SRL4_YEAST",281
"sp|Q04629|SWF1_YEAST",336
"sp|P38960|STN1_YEAST",494
"sp|Q07478|SUB2_YEAST",446
"sp|P32048|SYKM_YEAST",576
"sp|P53904|TBCB_YEAST",254
"sp|P40462|TM108_YEAST",946
"sp|P54837|TMEDA_YEAST",211
"sp|P32318|THI4_YEAST",326
"sp|P41814|TRM6_YEAST",478
"sp|P28584|TRK2_YEAST",889
"sp|P32356|TREA_YEAST",751
"sp|P15565|TRM1_YEAST",570
"sp|P53283|TPO2_YEAST",614
"sp|P04786|TOP1_YEAST",769
"sp|P38709|UGPA2_YEAST",493
"sp|Q12229|UBX3_YEAST",455
"sp|Q12220|UTP12_YEAST",943
"sp|P17255|VATA_YEAST",1071
"sp|P40498|UTP25_YEAST",721
"sp|P42826|XKS1_YEAST",600
"sp|Q04100|YD445_YEAST",135
"sp|P0CX90|YAN1_YEAST",67
"sp|O42831|YA075_YEAST",157
"sp|P87266|YD413_YEAST",191
"sp|Q96VG8|YC038_YEAST",41
"sp|P38180|YBI1_YEAST",368
"sp|P38171|YBJ6_YEAST",102
"sp|P38716|YHR2_YEAST",378
"sp|P43607|RRT5_YEAST",289
"sp|Q12242|RUP1_YEAST",671
"sp|Q03201|RT10_YEAST",203
"sp|Q04003|SAS4_YEAST",481
"sp|P32607|RTG1_YEAST",177
"sp|P33754|SEC66_YEAST",206
"sp|Q12098|SLX4_YEAST",748
"sp|P33336|SKN1_YEAST",771
"sp|P53327|SLH1_YEAST",1967
"sp|P32790|SLA1_YEAST",1244
"sp|Q12368|SNU23_YEAST",194
"sp|P53101|STR3_YEAST",465
"sp|P38123|SWD3_YEAST",315
"sp|P04803|SYWM_YEAST",379
"sp|P32776|TFB1_YEAST",642
"sp|P32600|TOR2_YEAST",2474
"sp|Q03390|VPS60_YEAST",229
"sp|P43585|VTC2_YEAST",828
"sp|A0A023PZA4|YD154_YEAST",116
"sp|Q12448|YD034_YEAST",114
"sp|Q03787|YD249_YEAST",373
"sp|A0A023PXH9|YD149_YEAST",235
"sp|Q03480|YD209_YEAST",137
"sp|Q3E7Z7|YD003_YEAST",40
"sp|P39564|YAN8_YEAST",161
"sp|A0A023PZE2|YA047_YEAST",109
"sp|Q12210|YD009_YEAST",107
"sp|A0A023PXD5|YE147_YEAST",136
"sp|Q8TGP4|YE032_YEAST",53
"sp|Q04162|YD387_YEAST",555
"sp|Q3E791|YA063_YEAST",96
"sp|A0A023PZB8|YE079_YEAST",112
"sp|Q8TGK6|YA067_YEAST",75
"sp|P38214|YBM2_YEAST",139
"sp|P25593|YCG8_YEAST",260
"sp|Q8TGQ4|YB141_YEAST",31
"sp|P38168|YBK0_YEAST",104
"sp|P0C268|YB39B_YEAST",59
"sp|Q96VH2|YC01B_YEAST",84
"sp|Q08027|YL101_YEAST",131
"sp|Q8TGP1|YG123_YEAST",76
"sp|P0CL26|YJL2A_YEAST",75
"sp|P40520|YIF9_YEAST",121
"sp|P0CX64|YG22B_YEAST",1770
"sp|P39541|YJT5_YEAST",233
"sp|P40556|YIA6_YEAST",373
"sp|Q12501|YO22B_YEAST",1770
"sp|Q06051|YL400_YEAST",157
"sp|P0CL36|YNL33_YEAST",160
"sp|P35736|YKF0_YEAST",922
"sp|Q08734|YO268_YEAST",132
"sp|Q12275|YO093_YEAST",1648
"sp|Q6B0Y8|YM012_YEAST",125
"sp|Q08532|YO139_YEAST",130
"sp|Q08018|YL076_YEAST",140
"sp|Q02659|YP025_YEAST",185
"sp|Q03186|YFL12_YEAST",124
"sp|Q870I1|YO13B_YEAST",96
"sp|P47024|YJ41B_YEAST",1803
"sp|P53143|YGK2_YEAST",142
"sp|P0CT86|YJ107_YEAST",78
"sp|P0CL35|YML3B_YEAST",160
"sp|P53134|YGL4_YEAST",725
"sp|P0C5S0|YP250_YEAST",95
"sp|Q08989|YP277_YEAST",487
"sp|P53054|YGZG_YEAST",175
"sp|P53110|YGP9_YEAST",370
"sp|P53126|YGN2_YEAST",111
"sp|Q3E7A3|YJ133_YEAST",74
"sp|P53087|YGW4_YEAST",161
"sp|P53133|YGL7_YEAST",265
"sp|P53132|YGL8_YEAST",145
"sp|P47137|YJ66_YEAST",282
"sp|Q8TGL8|YN097_YEAST",51
"sp|P47063|YJC7_YEAST",138
"sp|P47151|YJ84_YEAST",130
"sp|A0A023PYH5|YH193_YEAST",124
"sp|Q8TGR2|YF034_YEAST",95
"sp|Q05451|YH50_YEAST",56
"sp|P39989|YEC8_YEAST",153
"sp|P38146|YPT10_YEAST",199
"sp|Q05543|RT103_YEAST",409
"sp|Q04969|SPC2_YEAST",178
"sp|P42943|TCPH_YEAST",550
"sp|Q07914|TIM14_YEAST",168
"sp|P53147|TOS8_YEAST",276
"sp|P06785|TYSY_YEAST",304
"sp|P36096|TUL1_YEAST",758
"sp|Q05947|UCC1_YEAST",369
"sp|P50623|UBC9_YEAST",157
"sp|P42945|UTP10_YEAST",1769
"sp|Q12045|VIK1_YEAST",647
"sp|P53254|UTP22_YEAST",1237
"sp|P40570|VLD1_YEAST",242
"sp|P38932|VPS45_YEAST",577
"sp|Q05497|YD338_YEAST",695
"sp|Q07438|YD071_YEAST",124
"sp|Q3E6R4|YD24B_YEAST",66
"sp|P38256|YBU6_YEAST",230
"sp|P38081|YBQ6_YEAST",501
"sp|Q8TGU5|YB296_YEAST",39
"sp|P38173|YBJ4_YEAST",110
"sp|P38841|YHT8_YEAST",114
"sp|Q12138|YL125_YEAST",136
"sp|A0A023PXN3|YI068_YEAST",127
"sp|Q06252|YL179_YEAST",201
"sp|Q99315|YG31B_YEAST",1547
"sp|Q03884|YI100_YEAST",112
"sp|P40896|YJV3_YEAST",331
"sp|P0CL24|YJL2B_YEAST",45
"sp|P53216|YG1H_YEAST",100
"sp|P40162|YNU5_YEAST",140
"sp|Q07834|YL032_YEAST",825
"sp|P40542|YIC5_YEAST",124
"sp|P40891|YJW0_YEAST",150
"sp|Q07881|YL047_YEAST",127
"sp|Q12026|YL053_YEAST",108
"sp|Q08411|YO041_YEAST",143
"sp|Q08634|YO238_YEAST",303
"sp|Q08816|YO352_YEAST",343
"sp|Q08270|YO131_YEAST",108
"sp|Q08206|YO036_YEAST",761
"sp|Q06204|YL446_YEAST",433
"sp|P0CX59|YO12A_YEAST",440
"sp|Q8TGN2|YJ020_YEAST",85
"sp|Q04526|YMI3_YEAST",418
"sp|Q03161|YMY9_YEAST",297
"sp|Q08604|YO199_YEAST",109
"sp|P53089|YGV4_YEAST",101
"sp|Q12139|YP022_YEAST",1133
"sp|P47023|YJ41A_YEAST",414
"sp|Q8TGT6|YH022_YEAST",29
"sp|P53103|YGT2_YEAST",107
"sp|P53717|YN82_YEAST",134
"sp|P40052|YEQ9_YEAST",210
"sp|Q04336|YM54_YEAST",1088
"sp|Q04773|YMW4_YEAST",145
"sp|P53837|YN16_YEAST",131
"sp|P40076|YEV1_YEAST",114
"sp|P0C5Q5|YM307_YEAST",64
"sp|P40341|YTA12_YEAST",825
"sp|P38280|YSW1_YEAST",609
"sp|P39978|YEH7_YEAST",195
"sp|P50111|ZDS1_YEAST",915
"sp|P22082|SNF2_YEAST",1703
"sp|Q08581|SLK19_YEAST",821
"sp|Q03782|SNU56_YEAST",492
"sp|P09937|SPS4_YEAST",338
"sp|P38637|STS1_YEAST",319
"sp|Q06466|TDA6_YEAST",467
"sp|P07273|TFS2_YEAST",309
"sp|P38793|TRM5_YEAST",499
"sp|Q00764|TPS1_YEAST",495
"sp|Q3E790|TSC3_YEAST",80
"sp|Q04767|TVP18_YEAST",167
"sp|Q06672|TSR2_YEAST",205
"sp|P38152|TXTP_YEAST",299
"sp|P32773|TOA1_YEAST",286
"sp|P14682|UBC3_YEAST",295
"sp|Q02354|UTP6_YEAST",440
"sp|P39968|VAC8_YEAST",578
"sp|Q07468|VAM6_YEAST",1049
"sp|P36172|VBA5_YEAST",582
"sp|P33418|XPOT_YEAST",1100
"sp|P40489|XBP1_YEAST",647
"sp|P39702|VPS8_YEAST",1274
"sp|P36095|VPS24_YEAST",224
"sp|Q03788|YD250_YEAST",91
"sp|Q03483|YD22A_YEAST",438
"sp|Q06640|YD306_YEAST",478
"sp|Q12148|YD163_YEAST",100
"sp|Q8TGR6|YD24A_YEAST",39
"sp|Q07746|YD242_YEAST",117
"sp|Q05510|YD344_YEAST",147
"sp|Q04608|YD124_YEAST",324
"sp|O13514|YA042_YEAST",125
"sp|P87261|YD537_YEAST",201
"sp|P87270|YD442_YEAST",130
"sp|A0A023PXK2|YE148_YEAST",192
"sp|A0A023PXA5|YA19A_YEAST",189
"sp|P0CX18|YA066_YEAST",203
"sp|Q8TGU7|YB126_YEAST",68
"sp|P0C5L3|YB103_YEAST",47
"sp|P38354|YB8A_YEAST",144
"sp|P38142|YB91_YEAST",488
"sp|Q3E830|YC075_YEAST",75
"sp|P25575|YCE6_YEAST",107
"sp|P53274|YG36_YEAST",230
"sp|Q8TGN8|YG068_YEAST",31
"sp|A0A023PZF3|YI070_YEAST",158
"sp|Q3E739|YI021_YEAST",70
"sp|P0C2J2|YG21A_YEAST",438
"sp|P0CF22|YI167_YEAST",210
"sp|P39532|YJU2C_YEAST",115
"sp|P0C5R2|YO72A_YEAST",82
"sp|Q08238|YO079_YEAST",132
"sp|Q07990|YL042_YEAST",161
"sp|P53926|YNL4_YEAST",123
"sp|Q8TGT1|YL406_YEAST",49
"sp|P38298|YPC1_YEAST",316
"sp|Q07451|YET3_YEAST",203
"sp|O13536|YH139_YEAST",103
"sp|P0CX94|YE190_YEAST",160
"sp|A0A023PXD9|YF015_YEAST",105
"sp|P0CX63|YF21B_YEAST",1770
"sp|P0CL25|YIR4_YEAST",75
"sp|P53757|YN9A_YEAST",342
"sp|P53160|YGH4_YEAST",108
"sp|P53723|YN8B_YEAST",404
"sp|P40000|YEB0_YEAST",116
"sp|P53819|YRF16_YEAST",1859
"sp|P53292|RT35_YEAST",345
"sp|P32902|RT04_YEAST",394
"sp|Q07458|RXT3_YEAST",294
"sp|P32855|SEC8_YEAST",1065
"sp|P38314|SDS24_YEAST",527
"sp|P38810|SFB3_YEAST",929
"sp|Q04902|SNO4_YEAST",237
"sp|P35177|SPT7_YEAST",1332
"sp|P53277|SYF2_YEAST",215
"sp|Q04372|TAP42_YEAST",366
"sp|P53882|TDA7_YEAST",636
"sp|P39079|TCPZ_YEAST",546
"sp|P36165|TGL4_YEAST",910
"sp|Q12383|TRM13_YEAST",476
